ExperimentName,participante,Session,SessionDate,SessionTime,Cond,pronome,referencia,item,tt2,tt2.RT,tt3,tt3.RT,tt4,tt4.RT,tt5,tt5.RT,tt6,tt6.RT,tt7,tempo.pronome,tt8,tempo.adverbio,tt9,tt9.RT,tt10,tt10.RT,tt11,tt11.RT,tt12,tt12.RT,tt13,tt13.RT,tt14,tt14.RT,Comp
Lista5,6e,5,10-22-2013,12:58:51,2,s,ind,i_23,+,617,Cecília,703,gastava,434,sem,559,se preocupar,424,e ele,582,inclusive,494,parcelava,440,todas aquelas compras,822,em várias vezes,484,com juros,575,ali na loja,535,de roupas.,545,1881
Lista5,6e,5,10-22-2013,12:58:51,2,s,inf,i_37,Na escola de música,975,Valéria,503,tocava,418,guitarra,400,como ninguém,479,e ele,427,claramente,458,sentia,390,bastante orgulho,614,de um talento,509,tão natural,472,e de sua dedicação,500,exemplar.,495,1595
Lista5,6e,5,10-22-2013,12:58:51,2,s,cor,i_1,+,630,Jeremias,556,costurava,421,por dez horas,580,todo dia,380,e ele,428,ainda assim,378,dizia,395,que o trabalho,458,de costura,375,era muito tranquilo,583,e quase nada,383,cansativo.,494,1416
Lista5,6e,5,10-22-2013,12:58:51,2,p,inf,i_36,Nas apresentações da orquestra,944,Carina,393,tocava,393,flauta,392,sem muito empenho,760,e eles,473,obviamente,485,estavam,400,bastante descontentes,719,com,385,aquela situação,433,e com sua falta,527,de dedicação.,473,1537
Lista5,6e,5,10-22-2013,12:58:51,2,p,inf,i_27,Na agência de viagens,934,Suzana,591,nunca foi,439,muito,404,responsável,499,e eles,446,com frequência,460,perdiam,505,vários clientes,691,e muito dinheiro,631,por causa disso,685,e de sua,464,incompetência.,444,2007
Lista5,6e,5,10-22-2013,12:58:51,2,s,inf,i_4,Quando ia à quermesse,942,Cristina,407,adorava,358,ouvir,359,boa música,408,e ele,359,quase sempre,408,tocava,471,alguma coisa,467,que lhe agradava,399, e animava,398,as noites,397,de sexta-feira.,381,1264
Lista5,6e,5,10-22-2013,12:58:51,2,s,cor,i_35,+,498,Murilo,414,tinha fama,445,de ser,490,muito bravo,694,e ele,425,obviamente,504,respeitava,945,apenas,523,superiores,661,que fossem autoritários,857,e impusessem,662,respeito.,619,2041
Lista5,6e,5,10-22-2013,12:58:51,2,p,ind,i_9,+,548,Eliane,413,era,396,competente,380,no que fazia,396,e eles,428,inclusive,426,dependiam,376,dessa competência,585,para fechar,640,vários contratos,437,ali na firma,835,de arquitetura.,528,1662
Lista5,6e,5,10-22-2013,12:58:51,2,s,inf,i_5,Na companhia de balé,850,Carolina,447,anunciou,444,sua,394,aposentadoria,473,e ele,406,naturalmente,485,lamentava,511,o fim prematuro,650,de uma carreira,543,tão bela,440,dedicada,438,à dança clássica.,915,1633
Lista5,6e,5,10-22-2013,12:58:51,2,p,cor,i_16,+,755,Fernanda e Hamilton,868,estavam,543,sentindo,681,bastante dor,701,e eles,640,felizmente,565,sabiam,509,como aliviar,553,aquele sofrimento,561,sem fim,442,de forma,440,muito rápida.,437,1556
Lista5,6e,5,10-22-2013,12:58:51,2,p,cor,i_22,+,588,Anderson e Mauro,819,ganhavam bem,865,como,557,maquiadores,1415,e eles,349,claramente,638,estavam,451,bastante contentes,656,com o trabalho,612,realizado,427,junto às atrizes,633,mais famosas.,383,1695
Lista5,6e,5,10-22-2013,12:58:51,2,p,ind,i_40,+,523,Rebeca,453,trabalhava,466,como,430,secretária,508,e eles,487,geralmente,515,recebiam,509,várias ligações,552,de pessoas,545,muito importantes,538,ali,467,na câmara municipal.,464,1635
Lista5,6e,5,10-22-2013,12:58:51,2,p,cor,i_13,+,696,Timóteo e Rubens,907,eram,550,rebeldes,511,ao extremo,522,e eles,436,frequentemente,561,comentavam,490,que isso,454,atrapalhava bastante,643,a carreira,712,e qualquer plano,491,de promoção.,502,1809
Lista5,6e,5,10-22-2013,12:58:51,2,s,inf,i_12,Na escola estadual,561,Joana,425,era,408,professora,359,fazia tempo,536,e ele,385,quase nunca,497,recebia,444,reclamações graves,601,sobre as aulas,577,que eram dadas,441,para seus alunos,630,mais exigentes.,556,1619
Lista5,6e,5,10-22-2013,12:58:51,2,p,inf,i_28,Na lavanderia onde trabalhava,1278,Irene,441,passava,407,toneladas,390,de roupa,390,e eles,405,claramente,452,dependiam,401,daquelas roupas todas,768,para conseguir,672,algum lucro,436,e pagar,418,todas as dívidas,544,1876
Lista5,6e,5,10-22-2013,12:58:51,2,p,inf,i_39,Na sede da construtora,1169,Sueli,385,trabalhava,384,como,352,advogada,353,e eles,594,semanalmente,410,revisavam,568,todos os contratos,721,de licitação,771,e de venda,787,para ver,530,se estavam adequados.,748,2279
Lista5,6e,5,10-22-2013,12:58:51,2,s,ind,i_18,+,598,Teresa,445,falava,475,feito,424,uma matraca,438,e ele,819,quase nunca,369,percebia,386,quão incoveniente,497,era,541,aquele falatório,550,durante a missa,607,matinal.,454,1588
Lista5,6e,5,10-22-2013,12:58:51,2,p,ind,i_42,+,334,Beatriz,1088,viajava,435,quase,544,todo dia,538,e eles,611,quase sempre,778,tentavam,474,fazer as reservas,710,dos voos,761,em classe executiva,650,na empresa,526,onde trabalhava.,504,2121
Lista5,6e,5,10-22-2013,12:58:51,2,p,ind,i_24,+,580,Zuleica,508,não,487,dava conta,483,de suas obrigações,606,e eles,517,frequentemente,495,contratavam,475,funcionários,551,para cobrir,528,o trabalho que sobrava,986,ali,385,na agência lotérica.,657,2065
Lista5,6e,5,10-22-2013,12:58:51,2,s,ind,i_41,+,615,Estela,526,traduzia,376,obras,713,importantes,667,e ele,527,felizmente,601,conseguia,560,um bom lucro,697,publicando,492,as melhores traduções,632,na editora,478,onde ela trabalhava.,762,1821
Lista5,6e,5,10-22-2013,12:58:51,2,p,inf,i_29,Na hospedagem da vila,673,Talita,533,roncava,510,além,425,do aceitável,439,e eles,405,inclusive,372,chegavam,404,a despertar,451,com aquela sinfonia,608,de roncos,407,ao longo,438,de toda a noite.,483,1466
Lista5,6e,5,10-22-2013,12:58:51,2,s,cor,i_32,+,493,Rodolfo,488,sempre,388,se alimentava,435,muito bem,465,e ele,397,geralmente,397,preparava,396,as refeições,428,apenas,378,com alimentos saudáveis,635,e produzidos,528,de forma orgânica.,442,1441
Lista5,6e,5,10-22-2013,12:58:51,2,p,cor,i_26,+,574,Atílio e Celso,1334,nunca,591,paravam,758,para descansar,695,e eles,458,raramente,423,chamavam,646,outras pessoas,587,para ajudá-los,674,com o trabalho,518,nos plantões,673,do turno da noite.,629,1779
Lista5,6e,5,10-22-2013,12:58:51,2,s,cor,i_30,+,727,Cassiano,521,sabia,531,usar bem,509,sua lábia,776,e ele,552,obviamente,417,dependia,383,desse talento único,735,para ganhar,480,dinheiro,428,às custas,571,de seus clientes.,755,1643
Lista5,6e,5,10-22-2013,12:58:51,2,p,inf,i_33,Na casa noturna da cidade,1045,Nádia,506,só cantava,469,música,433,sertaneja,510,e eles,425,geralmente,391,prometiam,375,um novo repertório,551,para cada,400,show feito,399,para,398,seus clientes.,445,1350
Lista5,6e,5,10-22-2013,12:58:51,2,p,cor,i_11,+,729,Gustavo e Ana,651,eram,511,pessoas,474,bem tímidas,646,e eles,428,raramente,426,conseguiam,376,superar,425,aquela timidez,503,quase doentia,386,nas atividades,721,em grupo.,435,1314
Lista5,7e,5,10-23-2013,10:04:03,2,s,inf,i_4,Quando ia à quermesse,1292,Cristina,662,adorava,555,ouvir,660,boa música,1241,e ele,613,quase sempre,940,tocava,676,alguma coisa,745,que lhe agradava,1531, e animava,907,as noites,565,de sexta-feira.,1646,3183
Lista5,7e,5,10-23-2013,10:04:03,2,p,inf,i_28,Na lavanderia onde trabalhava,2702,Irene,575,passava,535,toneladas,801,de roupa,959,e eles,632,claramente,1453,dependiam,530,daquelas roupas todas,2156,para conseguir,771,algum lucro,995,e pagar,746,todas as dívidas,1083,3922
Lista5,7e,5,10-23-2013,10:04:03,2,s,ind,i_20,+,649,Luana,493,fofocava,473,sobre,565,qualquer coisa,589,e ele,1190,obviamente,692,adorava,663,ouvir,492,uma fofoca maldosa,2055,e bem contada,675,na paróquia,647,da vila.,1564,3222
Lista5,7e,5,10-23-2013,10:04:03,2,s,ind,i_3,+,956,Michele,468,acabou,512,compondo,587,belas canções,691,e ele,1110,claramente,520,lucrava,610,um bom dinheiro,649,com as composições,878,mais famosas,746,na gravadora,811,onde ela trabalhava.,1050,2273
Lista5,7e,5,10-23-2013,10:04:03,2,p,cor,i_16,+,689,Fernanda e Hamilton,1045,estavam,538,sentindo,547,bastante dor,1181,e eles,652,felizmente,497,sabiam,461,como aliviar,586,aquele sofrimento,529,sem fim,939,de forma,420,muito rápida.,531,2054
Lista5,7e,5,10-23-2013,10:04:03,2,p,inf,i_39,Na sede da construtora,612,Sueli,539,trabalhava,3956,como,466,advogada,654,e eles,627,semanalmente,537,revisavam,450,todos os contratos,575,de licitação,583,e de venda,799,para ver,621,se estavam adequados.,835,1957
Lista5,7e,5,10-23-2013,10:04:03,2,p,cor,i_22,+,564,Anderson e Mauro,1053,ganhavam bem,850,como,718,maquiadores,416,e eles,510,claramente,409,estavam,408,bastante contentes,839,com o trabalho,1236,realizado,561,junto às atrizes,938,mais famosas.,483,2636
Lista5,7e,5,10-23-2013,10:04:03,2,p,inf,i_27,Na agência de viagens,850,Suzana,735,nunca foi,464,muito,397,responsável,765,e eles,653,com frequência,562,perdiam,443,vários clientes,824,e muito dinheiro,662,por causa disso,555,e de sua,676,incompetência.,744,2041
Lista5,7e,5,10-23-2013,10:04:03,2,p,cor,i_26,+,536,Atílio e Celso,1217,nunca,527,paravam,665,para descansar,637,e eles,482,raramente,446,chamavam,459,outras pessoas,552,para ajudá-los,609,com o trabalho,824,nos plantões,934,do turno da noite.,831,1985
Lista5,7e,5,10-23-2013,10:04:03,2,p,ind,i_15,+,555,Isabela,420,estava,434,sempre,351,na correria,544,e eles,506,quase nunca,565,deixavam,541,os funcionários,1111,contratados,617,tirarem uma folga,783,na lanchonete,719,onde ela trabalhava.,593,2511
Lista5,7e,5,10-23-2013,10:04:03,2,p,ind,i_42,+,441,Beatriz,438,viajava,388,quase,307,todo dia,390,e eles,406,quase sempre,469,tentavam,673,fazer as reservas,565,dos voos,445,em classe executiva,667,na empresa,671,onde trabalhava.,995,1677
Lista5,7e,5,10-23-2013,10:04:03,2,p,ind,i_24,+,519,Zuleica,593,não,392,dava conta,424,de suas obrigações,742,e eles,887,frequentemente,595,contratavam,554,funcionários,579,para cobrir,907,o trabalho que sobrava,1669,ali,417,na agência lotérica.,927,3155
Lista5,7e,5,10-23-2013,10:04:03,2,s,ind,i_18,+,526,Teresa,440,falava,518,feito,624,uma matraca,1062,e ele,539,quase nunca,1027,percebia,457,quão incoveniente,646,era,443,aquele falatório,633,durante a missa,558,matinal.,567,1722
Lista5,7e,5,10-23-2013,10:04:03,2,s,ind,i_23,+,498,Cecília,461,gastava,426,sem,1544,se preocupar,505,e ele,404,inclusive,931,parcelava,557,todas aquelas compras,533,em várias vezes,543,com juros,632,ali na loja,574,de roupas.,502,1708
Lista5,7e,5,10-23-2013,10:04:03,2,p,cor,i_7,+,659,Samira e Rogério,1960,cozinhavam,711,com muita,586,pimenta,817,e eles,511,certamente,521,achavam,451,que isso afastaria,1664,os clientes,540,mais sensíveis,533,e de paladar,527,mais delicado.,473,2737
Lista5,7e,5,10-23-2013,10:04:03,2,s,cor,i_1,+,555,Jeremias,436,costurava,434,por dez horas,511,todo dia,506,e ele,533,ainda assim,623,dizia,469,que o trabalho,529,de costura,475,era muito tranquilo,599,e quase nada,478,cansativo.,794,1603
Lista5,7e,5,10-23-2013,10:04:03,2,p,cor,i_6,+,559,Alberto e Gabriela,888,costumavam,483,contar,686,muita vantagem,562,e eles,667,logicamente,463,estavam,428,mais que acostumados,1082,a lidar,445,com tanta mentira,667,contada,1919,todos os dias.,592,2194
Lista5,7e,5,10-23-2013,10:04:03,2,p,ind,i_40,+,555,Rebeca,452,trabalhava,465,como,429,secretária,428,e eles,698,geralmente,1085,recebiam,416,várias ligações,511,de pessoas,490,muito importantes,565,ali,766,na câmara municipal.,1102,1566
Lista5,7e,5,10-23-2013,10:04:03,2,p,ind,i_8,+,567,Regina,383,entoava,415,canções,477,populares,489,e eles,421,rapidamente,1523,seguiam,500,a melodia cantada,1103,com um batuque,2114,animado,603,nas rodas de samba,722,da vizinhança.,612,3820
Lista5,7e,5,10-23-2013,10:04:03,2,s,inf,i_12,Na escola estadual,651,Joana,624,era,422,professora,436,fazia tempo,530,e ele,1244,quase nunca,825,recebia,455,reclamações graves,820,sobre as aulas,834,que eram dadas,479,para seus alunos,523,mais exigentes.,677,2133
Lista5,7e,5,10-23-2013,10:04:03,2,s,inf,i_5,Na companhia de balé,1249,Carolina,461,anunciou,394,sua,409,aposentadoria,392,e ele,424,naturalmente,726,lamentava,472,o fim prematuro,660,de uma carreira,569,tão bela,513,dedicada,428,à dança clássica.,1066,1742
Lista5,7e,5,10-23-2013,10:04:03,2,p,inf,i_33,Na casa noturna da cidade,2322,Nádia,467,só cantava,623,música,437,sertaneja,594,e eles,538,geralmente,419,prometiam,402,um novo repertório,561,para cada,425,show feito,408,para,407,seus clientes.,614,1394
Lista5,7e,5,10-23-2013,10:04:03,2,s,cor,i_38,+,562,Nicolas,443,tomou posse,440,como,438,secretário,692,e ele,343,certamente,489,estava,436,bem contente,498,com sua nomeação,685,inesperada,1041,feita pelo ministro,902,da cultura.,544,2224
Lista5,7e,5,10-23-2013,10:04:03,2,p,cor,i_11,+,567,Gustavo e Ana,623,eram,421,pessoas,387,bem tímidas,355,e eles,612,raramente,395,conseguiam,394,superar,330,aquela timidez,428,quase doentia,378,nas atividades,571,em grupo.,483,1136
Lista5,7e,5,10-23-2013,10:04:03,2,p,inf,i_36,Nas apresentações da orquestra,1633,Carina,494,tocava,489,flauta,405,sem muito empenho,628,e eles,426,obviamente,440,estavam,358,bastante descontentes,663,com,411,aquela situação,458,e com sua falta,535,de dedicação.,369,1532
Lista5,7e,5,10-23-2013,10:04:03,2,s,cor,i_30,+,461,Cassiano,395,sabia,490,usar bem,358,sua lábia,439,e ele,757,obviamente,373,dependia,310,desse talento único,889,para ganhar,532,dinheiro,461,às custas,635,de seus clientes.,320,1882
Lista5,7e,5,10-23-2013,10:04:03,2,s,ind,i_21,+,587,Pâmela,403,ganhava,386,a vida,353,como repórter,386,e ele,370,com frequência,1378,publicava,410,as matérias,425,mais importantes,423,com muito destaque,469,nas edições,433,da Revista Veja.,655,1317
Lista5,7e,5,10-23-2013,10:04:03,2,s,inf,i_2,Na enfermaria da clínica,1840,Natália,436,sempre,322,mostrou,324,bastante dedicação,886,e ele,930,obviamente,395,estava,331,muito contente,445,com o desempenho,411,tão exemplar,538,mostrado,595,todos os dias.,491,1394
Lista5,7e,5,10-23-2013,10:04:03,2,s,inf,i_31,Na churrascaria do Leblon,731,Alice,477,sempre,378,comia,330,bastante carne,396,e ele,428,geralmente,522,assava,516,uma picanha,367,suculenta,399,e apetitosa,398,para os almoços,381,de domingo.,493,1164
Lista5,7e,5,10-23-2013,10:04:03,2,s,inf,i_37,Na escola de música,469,Valéria,385,tocava,369,guitarra,449,como ninguém,430,e ele,461,claramente,617,sentia,367,bastante orgulho,304,de um talento,451,tão natural,480,e de sua dedicação,572,exemplar.,356,1235
Lista5,7e,5,10-23-2013,10:04:03,2,p,inf,i_34,Na clínica de pediatria,1660,Jéssica,471,tinha,420,uma paciência,354,incrível,355,e eles,516,geralmente,382,recebiam,477,elogios,346,pelo trabalho,476,que ela desempenhava,360,juntos aos pacientes,841,mais graves.,503,1182
Lista5,7e,5,10-23-2013,10:04:03,2,s,cor,i_25,+,390,Evandro,438,não costumava,388,estudar,387,muito,435,e ele,336,naturalmente,402,tentava,385,escolher,385,tópicos de estudo,496,que o motivassem,555,e melhorassem,436,seu desempenho.,593,1436
Lista5,7e,5,10-23-2013,10:04:03,2,p,inf,i_29,Na hospedagem da vila,1035,Talita,432,roncava,366,além,334,do aceitável,464,e eles,365,inclusive,349,chegavam,303,a despertar,354,com aquela sinfonia,819,de roncos,433,ao longo,414,de toda a noite.,317,1606
Lista5,7e,5,10-23-2013,10:04:03,2,s,cor,i_10,+,672,Reginaldo,532,era,510,mais sincera,585,do que deveria,752,e ele,449,inclusive,574,vivia,470,enfrentando,386,problemas graves,386,por causa disso,401,e de sua falta,400,de educação.,399,1173
Lista5,7e,5,10-23-2013,10:04:03,2,s,cor,i_32,+,669,Rodolfo,545,sempre,363,se alimentava,380,muito bem,396,e ele,396,geralmente,443,preparava,361,as refeições,362,apenas,411,com alimentos saudáveis,986,e produzidos,417,de forma orgânica.,383,1759
Lista5,7e,5,10-23-2013,10:04:03,2,s,cor,i_35,+,660,Murilo,488,tinha fama,484,de ser,352,muito bravo,353,e ele,482,obviamente,349,respeitava,446,apenas,348,superiores,429,que fossem autoritários,796,e impusessem,603,respeito.,530,1573
Lista5,7e,5,10-23-2013,10:04:03,2,s,ind,i_17,+,423,Luiza,437,estudava,370,física,323,todo dia,389,e ele,373,certamente,645,possuía,314,os melhores livros,333,e revistas,591,sobre o assunto,407,na biblioteca,454,da faculdade.,482,1331
Lista5,7e,5,10-23-2013,10:04:03,2,s,ind,i_41,+,482,Estela,510,traduzia,681,obras,413,importantes,444,e ele,313,felizmente,572,conseguia,388,um bom lucro,868,publicando,368,as melhores traduções,416,na editora,494,onde ela trabalhava.,938,1652
Lista5,7e,5,10-23-2013,10:04:03,2,s,inf,i_19,Na doceria onde trabalhava,1131,Joelma,493,fazia,440,uma torta,502,bem gostosa,432,e ele,397,geralmente,525,vendia,327,esse quitute,329,por um preço,604,bastante razoável,258,para a alegria,503,dos clientes.,450,1191
Lista5,7e,5,10-23-2013,10:04:03,2,p,cor,i_13,+,352,Timóteo e Rubens,737,eram,434,rebeldes,304,ao extremo,499,e eles,382,frequentemente,510,comentavam,328,que isso,523,atrapalhava bastante,901,a carreira,463,e qualquer plano,748,de promoção.,429,1887
Lista5,7e,5,10-23-2013,10:04:03,2,p,ind,i_9,+,427,Eliane,409,era,392,competente,360,no que fazia,489,e eles,484,inclusive,1520,dependiam,401,dessa competência,1056,para fechar,740,vários contratos,662,ali na firma,538,de arquitetura.,436,2458
Lista5,7e,5,10-23-2013,10:04:03,2,p,ind,i_14,+,490,Jandira,469,era,450,sempre,542,ríspida e rude,664,e eles,749,naturalmente,669,recebiam,1586,muitas críticas,432,por causa,590,desse comportamento,469,ali na recepção,434,da pousada.,703,1491
Lista6,1e,6,11/10/13,15:53:23,2,p,cor,i_28,+,503,Guilherme e Irene,754,passavam,675,toneladas,599,de roupa,462,e eles,603,claramente,561,dependiam,650,daquelas roupas todas,927,para conseguir,569,algum lucro,513,e pagar,556,todas as dívidas,692,2009
Lista6,1e,6,11/10/13,15:53:23,2,s,inf,i_20,Na paróquia da vila,1026,Luana,696,fofocava,539,sobre,469,qualquer coisa,753,e ele,786,obviamente,689,adorava,516,ouvir,494,uma fofoca maldosa,810,e bem contada,856,sobre detalhes,709,da vida alheia.,536,2160
Lista6,1e,6,11/10/13,15:53:23,2,p,ind,i_10,+,449,Solange,494,era,489,mais sincera,757,do que deveria,742,e eles,967,inclusive,575,viviam,551,enfrentando,640,problemas graves,565,por causa disso,1021,na loja,596,onde ela trabalhava.,1195,2226
Lista6,1e,6,11/10/13,15:53:23,2,p,inf,i_24,Ali na agência lotérica,1164,Zuleica,637,não,578,dava conta,458,de suas obrigações,679,e eles,1051,frequentemente,559,contratavam,520,funcionários,674,para cobrir,518,o trabalho que sobrava,1777,quando as coisas,520,apertavam.,834,2969
Lista6,1e,6,11/10/13,15:53:23,2,p,cor,i_29,+,606,Luciano e Maria,725,roncavam,583,além,542,do aceitável,1256,e eles,484,inclusive,479,chegavam,524,a despertar,822,com aquela sinfonia,1476,de roncos,535,ao longo,528,de toda a noite.,635,2833
Lista6,1e,6,11/10/13,15:53:23,2,p,inf,i_8,Nas rodas de samba da vizinhança,1991,Regina,678,entoava,410,canções,680,populares,509,e eles,615,rapidamente,461,seguiam,522,a melodia cantada,581,com um batuque,1693,animado,439,para dar cadência,597,à música.,716,2713
Lista6,1e,6,11/10/13,15:53:23,2,p,ind,i_1,+,811,Adriana,553,costurava,642,por dez horas,887,todo dia,467,e eles,527,ainda assim,553,diziam,482,que o trabalho,557,de costura,662,era muito tranquilo,539,ali na confecção,548,da loja.,637,1758
Lista6,1e,6,11/10/13,15:53:23,2,p,ind,i_30,+,541,Vitória,486,sabia,450,usar bem,543,sua lábia,456,e eles,501,obviamente,544,dependiam,601,desse talento único,992,para ganhar,407,dinheiro,518,nas negociações,576,da empresa.,504,1917
Lista6,1e,6,11/10/13,15:53:23,2,s,cor,i_31,+,667,Rômulo,512,sempre,282,comia,126,bastante carne,1529,e ele,506,geralmente,437,assava,498,uma picanha,1069,suculenta,513,e apetitosa,492,para os almoços,839,de domingo.,516,2074
Lista6,1e,6,11/10/13,15:53:23,2,s,ind,i_11,+,645,Lorena,682,era,542,uma pessoa,471,bem tímida,548,e ele,509,raramente,552,conseguia,561,superar,777,aquela timidez,1129,quase doentia,971,durante as aulas,915,de teatro.,557,2877
